order_id,customer_id,product_id,quantity,order_date
12652,891,311,8,2022-05-10
69234,7445,903,5,2024-11-02
37901,896,375,10,2025-05-20
61519,5611,288,2,2022-08-05
25312,5065,62,9,2024-10-11
89605,3562,592,9,2024-01-28
6126,23,913,5,2026-09-14
88047,2692,700,3,2026-06-29
58563,2310,656,9,2024-05-31
37019,8527,538,8,2026-03-15
88801,2929,538,8,2023-01-21
97301,8983,643,7,2025-05-24
36534,3797,244,6,2023-06-22
72755,7980,486,2,2025-02-20
13973,5971,189,3,2025-06-26
70302,2135,183,4,2025-07-09
12123,3907,359,8,2022-08-06
76064,8335,380,3,2023-07-31
19174,5175,480,6,2024-06-09
41748,9229,507,6,2025-11-12
27665,5379,691,0,2026-07-21
20581,5073,633,7,2022-06-05
13331,8732,713,2,2025-07-31
86761,6017,648,3,2026-03-25
90430,9342,12,5,2023-03-01
26583,5047,240,3,2024-03-06
59083,9587,824,2,2022-11-26
53534,2154,313,4,2025-07-16
7068,8586,857,8,2025-07-13
90715,5922,596,3,2024-11-23
91789,1651,953,6,2023-11-07
54897,13246,792,10,2023-04-28
17001,6368,688,6,2022-07-18
24072,135,683,2,2023-10-25
17243,1588,781,1,2023-09-14
43086,7573,337,1,2024-08-19
51239,4194,390,8,2026-03-11
26383,3495,260,1,2024-10-04
67285,4597,2,1,2025-01-03
64033,4057,591,5,2023-08-21
45758,4391,182,2,2024-04-12
85146,6148,815,1,2025-02-05
98805,7456,641,5,2024-11-07
58716,7858,953,8,2023-01-16
79294,154,525,10,2024-03-04
58810,6742,578,2,2026-06-08
94539,2556,99,8,2022-01-25
20205,874,188,10,2026-02-21
29847,1738,464,6,2024-04-04
60896,8393,790,5,2023-01-02
56126,8983,575,3,2025-01-21
79670,1352,361,4,2024-02-08
7009,209,531,6,2022-09-07
24534,386,500,8,2025-11-19
1519,5210,476,2,2024-02-17
93899,3468,319,4,2025-09-06
36881,4040,591,8,2023-08-05
5237,8049,478,10,2025-12-14
8022,9278,412,10,2026-01-17
94697,6546,579,1,2023-04-07
51082,5489,805,7,2022-04-15
53714,2475,495,8,2023-08-06
15606,5826,476,2,2023-06-09
41673,9092,266,5,2024-09-23
87112,4519,568,10,2024-10-28
28796,2654,929,7,2022-08-13
73248,3346,801,6,2024-10-16
11873,9377,223,3,2025-01-08
5453,1413,103,9,2022-05-04
56375,3844,277,6,2024-10-19
68060,7980,291,4,2024-07-25
74269,4966,878,6,2024-02-25
24713,7616,807,2,2022-07-03
57393,4769,827,8,2024-06-30
55814,7669,337,2,2024-01-14
31750,4909,188,5,2023-02-05
71548,7163,88,2,2023-02-19
50818,4385,677,9,2023-06-02
3939,167,508,9,2024-08-14
50722,1469,130,4,2024-06-17
46288,4276,132,4,2024-07-20
21877,6644,354,6,2024-04-09
56687,2508,499,10,2024-03-09
64633,2529,806,3,2026-04-29
25076,928,630,7,2025-04-15
76447,,373,9,2025-07-09
49049,5702,755,2,2023-07-28
37048,7499,163,1,2022-01-23
42418,7342,785,,2022-09-15
22509,1892,132,7,2023-02-06
85133,5454,160,10,2023-07-18
53640,4650,194,2,2025-03-21
14871,3242,556,9,2024-08-21
29270,5663,61,5,2024-12-14
87696,637,102,6,2026-05-29
98808,3165,55,8,2023-05-28
18340,8254,56,3,2026-03-28
51252,7573,682,,2025-11-14
75567,4664,489,7,2022-09-23
87968,9688,154,10,2024-10-20
76093,3528,201,3,2024-03-16
70866,6491,409,-1,2025-09-29
84326,2550,153,3,2022-09-13
60999,8659,652,1,2025-03-25
20630,9231,445,3,2022-07-09
57127,1227,750,4,2026-02-11
52678,8728,488,-4,2022-06-26
14210,2183,463,1,2022-05-25
38437,3365,260,7,2023-08-30
92057,5559,671,1,2022-06-05
21848,6262,855,7,2022-05-18
97474,5338,63,3,2026-04-29
69064,7837,320,7,2022-10-07
87429,1422,637,9,2023-01-16
57059,4843,322,2,2025-02-08
88775,4445,148,8,2023-10-24
65248,4204,90,7,2026-02-18
34915,6049,191,10,2025-02-21
14999,321,146,7,2025-09-02
13332,2625,476,8,2024-02-17
4250,6065,935,6,2024-02-06
34374,6409,125,3,2025-12-04
60372,7709,160,3,2022-12-16
14460,8339,199,2,2024-12-31
31519,8265,900,10,2023-03-01
63249,5027,262,2,2024-05-29
24281,8891,392,10,2022-05-26
54283,3356,452,1,2024-08-01
69174,5775,562,9,2023-06-10
75902,3893,224,4,2023-05-06
24470,8103,795,8,2025-03-31
89392,6915,398,9,2023-04-03
93881,5338,879,3,2022-09-10
43038,1612,562,5,2024-12-03
75580,602,228,1,2024-12-05
53384,7609,677,9,2024-04-04
13121,7172,508,2,2024-04-03
57381,7628,56,6,2025-04-30
39412,648,100,5,2026-03-04
55839,513,485,5,2023-06-10
42693,2224,390,10,2026-04-04
86808,593,891,-3,2025-10-11
94031,6456,248,6,2022-06-12
61407,9771,783,9,2024-05-28
74518,3840,232,4,2025-05-27
22129,6465,649,8,2022-09-06
52432,7061,575,10,2023-04-21
19421,3587,174,9,2023-08-26
38845,2259,637,3,2025-07-08
98903,1389,755,8,2024-01-25
55495,1382,187,10,2025-01-26
20831,540,289,7,2024-05-01
29481,13,468,4,2026-08-22
20613,7909,463,1,2024-03-26
19191,39,59,8,2025-07-31
41459,7288,302,4,2025-02-09
19894,7695,702,8,2022-04-15
523,1682,162,5,2025-01-11
69448,3131,763,10,2024-07-03
24865,1220,452,5,2026-07-12
26382,1873,476,4,2022-04-05
90951,9694,723,7,2023-02-23
42445,6059,321,7,2024-06-27
80594,7951,643,2,2023-07-16
2802,1810,606,1,2023-03-08
39652,3131,7,1,2023-03-28
64869,8013,470,8,2026-07-08
84309,7660,72,6,2026-06-20
33263,4485,172,6,2023-04-05
61970,5937,344,4,2026-06-16
21308,903,542,,2025-08-11
23179,7817,411,8,2023-08-16
85263,13368,924,8,2022-01-27
48846,909,667,3,2099-02-18
48308,3911,327,9,2022-07-21
69914,195,378,7,2022-12-21
29518,322,454,5,2024-02-26
77070,5089,171,two,2026-08-01
63370,3494,248,5,2024-04-24
45203,2482,507,1,2023-07-04
56761,8233,217,3,2023-09-14
18236,6918,725,6,2025-01-30
50266,3862,50,3,2023-12-06
26184,1241,265,9,2023-11-04
23480,6473,650,2,2022-07-21
74500,8841,801,4,2025-11-06
94337,7964,875,8,2023-10-02
45291,7638,379,4,2025-04-06
40603,6146,652,-4,2026-04-28
85695,8026,581,10,2024-12-12
25062,9377,211,5,2024-07-19
62255,8338,728,2,2026-07-12
53810,3719,930,1,2023-12-28
74160,8424,200,4,2024-10-13
44415,361,956,10,2025-09-26
13374,2824,799,6,2024-07-20
45827,5974,646,5,2022-07-11
67554,1005,74,10,2022-03-21
19234,2337,121,3,2023-07-10
73675,8331,117,4,2023-07-04
71413,1507,806,3,2023-05-03
44202,5465,276,6,2024-12-17
37693,3236,536,3,2026-01-09
86743,8634,222,7,2026-02-06
54893,2852,232,7,2025-06-08
81017,6864,716,9,2022-07-13
60308,577,636,8,2024-03-03
54478,1533,725,10,2024-06-15
41055,8528,317,5,2026-08-18
56729,5003,66,10,2026-04-22
10404,5407,623,1,2023-03-17
28919,7939,580,4,2022-08-01
77978,1382,245,9,2024-07-01
89042,9005,673,10,2026-01-25
30719,6130,149,10,2099-10-06
54411,,354,7,2025-05-25
14196,8233,965,1,2022-07-17
36527,162,719,6,2026-02-09
58125,9075,640,4,2023-02-24
25371,5228,869,5,2022-10-01
92456,10422,458,1,2025-12-08
25901,5147,651,2,2026-04-25
24355,8317,839,4,2026-01-18
69539,3106,229,9,2024-01-15
34272,9852,250,10,2025-09-10
67904,110,908,5,2022-04-06
95133,6295,92,8,2023-05-17
94058,736,831,10,2024-07-31
18134,9528,393,2,2023-07-05
35758,2509,504,9,2026-07-21
61258,4708,313,5,2026-03-23
6474,4591,691,1,2026-04-21
60207,6453,58,1,2023-06-14
92339,3268,618,9,2025-11-16
25682,6727,7,10,2025-03-15
38684,6251,631,2,2022-08-07
86419,5683,602,6,2026-09-13
44993,2855,409,10,2025-10-29
58250,4637,657,4,2022-11-18
75705,6015,871,10,2023-06-16
23872,2482,393,10,2024-08-27
42973,1108,538,8,2023-07-24
97359,8469,658,4,2024-03-24
27360,,408,1,2023-08-10
22518,2655,228,3,2023-05-25
11772,888,754,3,2024-02-29
42806,4065,126,2,2026-02-08
80122,1563,263,1,2022-04-27
42218,3265,202,2,2024-02-06
48230,3192,836,5,2024-02-17
44138,6876,63,1,2024-02-28
10873,3952,242,6,2022-10-28
99242,1897,813,7,2024-01-20
48266,3012,842,3,2022-07-25
43871,122,293,7,2022-11-16
37098,4508,66,2,2026-01-20
14412,7039,770,1,2023-10-11
58532,223,609,1,2023-08-13
30408,467,524,8,2024-10-06
4419,174,277,4,2022-11-28
80678,5587,337,8,2023-03-23
24087,8944,620,9,2026-06-17
15663,6290,980,7,2024-05-10
38498,2744,488,6,2023-08-03
10518,4316,850,3,2025-08-20
70554,2353,819,8,2023-01-06
50473,2665,870,2,2025-01-13
45746,930,397,9,2022-09-17
2813,1725,918,3,2025-02-21
45259,6214,810,10,2026-07-20
91610,7869,745,9,2023-10-08
16448,7280,976,8,2025-03-05
11732,8931,431,3,2026-04-21
84325,2554,686,4,2023-04-12
88487,2727,767,10,2023-10-29
82525,5528,60,5,2024-04-06
34689,6294,404,9,2022-02-16
45818,8593,318,6,2024-12-13
78747,1154,640,5,2024-05-02
23680,7996,,2,2024-12-14
75487,5730,926,2,2022-11-04
32407,9213,398,7,2026-07-27
17229,9259,205,4,2026-06-16
45468,8374,795,4,2024-07-16
87179,3741,288,5,2024-07-07
25487,5694,138,6,2024-02-20
48164,4656,549,10,2025-05-06
95118,2546,123,3,2022-03-28
45525,5488,549,5,2022-03-27
64524,7916,356,2,2023-07-31
15213,1746,800,1,2023-09-19
8402,2413,462,6,2025-11-26
82903,4855,143,1,2023-01-17
52040,94,692,3,2026-05-12
1384,8150,272,10,2023-11-01
66945,7825,21,3,2022-06-03
88340,291,648,5,2023-07-23
18801,9191,538,2,2024-08-23
4562,74,863,8,2022-04-05
72734,456,69,1,2026-01-15
20887,1675,774,1,2022-09-10
925,7907,574,9,2024-06-25
66992,394,272,10,2023-12-27
72451,9493,915,10,2023-05-29
48378,333,490,8,2026-01-06
23695,2342,623,2,2026-06-15
21462,1105,866,6,2022-09-08
22752,3853,704,1,2026-03-24
2596,8662,833,0,2023-11-04
52521,4272,741,6,2026-03-11
87376,7940,221,4,2022-12-07
98702,972,162,4,2025-02-09
44431,346,210,8,2025-06-02
29186,1326,731,1,2024-11-06
97628,5206,101,7,2024-01-21
92500,8330,746,8,2025-02-14
80608,8825,760,10,2025-07-19
45532,2811,714,6,2026-09-06
16391,1439,227,2,2024-05-21
38127,4482,143,9,2024-07-07
97750,8230,660,10,2026-03-29
74119,4337,920,4,2024-10-11
42257,9219,443,9,2023-08-16
21863,3409,427,5,2025-06-05
40158,6552,111,2,2026-09-08
82946,4949,249,1,2026-03-25
93092,3903,901,7,2023-11-18
13349,9498,734,7,2023-05-04
22760,8101,561,6,2022-07-21
45384,5581,22,1,2024-07-14
31083,5354,80,7,2024-08-16
89175,748,657,6,2022-08-22
39129,7781,616,5,2024-01-18
2071,8474,138,8,2025-06-30
80652,1338,494,7,2023-06-29
94563,6207,102,2,2025-01-06
2783,2592,52,3,2022-11-07
81692,4655,361,7,2025-09-08
19767,8277,805,8,2025-05-14
72050,2630,967,10,2026-09-15
33233,8512,886,4,2023-03-10
55675,8691,419,8,2025-10-18
6517,5690,482,10,2022-08-12
76305,7025,862,4,2024-08-26
27000,1249,774,8,2022-11-29
43270,2088,760,5,2022-10-23
67087,2840,385,9,2023-09-03
79625,947,881,4,2022-06-30
77138,6305,358,,2026-08-13
10317,9664,745,3,2026-01-29
78627,,475,4,2025-09-29
6810,3711,571,5,2026-09-09
75756,3926,113,4,2022-06-30
61598,5898,700,3,2026-09-02
26936,9695,62,6,2023-08-07
39781,3594,3131,2,2025-09-02
22256,14597,866,6,2024-05-24
25813,5028,482,5,2023-01-23
65588,1086,137,4,2022-02-21
89316,9295,420,2,2023-04-01
91256,8820,157,5,2023-03-15
27771,6159,131,two,2022-07-27
27633,1715,740,,2022-08-04
47296,2078,285,7,2022-11-04
67721,360,66,1,2026-08-28
93966,8578,245,7,2025-06-09
61417,6937,848,5,2023-06-05
35273,1290,169,2,2023-10-03
26171,3357,208,6,2026-04-12
72694,6186,131,5,2024-07-18
57087,4926,590,6,2025-06-15
72385,9217,26,5,2024-10-13
47021,3660,346,7,2023-02-21
77535,9823,666,4,2024-11-02
54552,2842,925,10,2023-05-29
2067,7056,155,7,2023-10-14
9007,4068,951,2,2024-02-05
78581,692,297,5,2025-04-18
22500,5774,936,7,2025-08-24
6095,2349,461,2,2023-05-12
25453,5121,129,5,2025-03-28
51967,4446,549,9,2023-04-27
54980,9130,763,9,2026-02-07
37370,7270,746,10,2022-06-24
10752,3350,894,5,2022-01-20
23855,6,108,5,2023-05-05
21192,3767,615,2,2025-08-22
37874,5443,898,7,2024-10-08
98567,2258,226,7,2025-07-28
73389,1055,366,5,2024-12-18
59996,6839,666,4,2022-04-09
97290,1965,361,2,2023-10-02
86750,1886,246,5,2026-07-06
58939,3443,922,1,2023-01-05
61733,2392,363,3,2022-01-22
65122,9567,272,-5,2023-10-04
72295,5944,923,3,2022-09-24
64221,3572,900,10,2025-01-03
93551,8501,946,8,2023-10-24
84016,8014,687,9,2023-10-23
73827,4458,455,3,2022-03-06
7341,345,810,3,2023/10/13
96156,5783,317,6,2023-08-27
49883,3403,826,3,2022-02-21
10977,6629,649,2,2022-03-13
43117,813,45,5,2023-07-09
93981,1868,23,2,2026-07-21
56365,1938,716,2,2022-12-18
12006,4768,752,5,2022-12-23
71570,3279,751,10,2022-09-18
69054,2588,620,7,2023-12-26
1382,1217,282,4,2023-03-04
83228,6474,803,1,2024-05-15
92541,7010,378,9,2022-10-12
91126,970,13,3,2026-06-24
54126,4638,522,7,2025-02-05
42067,5211,130,8,2026-07-03
22940,2617,190,3,2024-09-20
44845,155,299,10,2024-09-07
29678,2446,850,4,2026-08-14
25680,1628,661,4,2025-05-26
29494,8089,671,9,2022-09-20
7117,1215,632,7,2025-10-11
94391,4303,851,8,2024-03-05
76282,3986,688,2,2026-04-02
29485,5903,382,2,2024-09-27
57715,2096,944,6,2023-01-05
5071,7790,713,7,2022-08-06
31962,2942,421,7,2022-07-27
85014,9535,428,9,2022-02-17
90745,2033,388,10,2023-10-11
65596,8544,527,9,2026-08-06
68675,4943,92,10,2022-03-09
39615,3680,428,2,2026-03-02
28369,8356,614,2,2025-11-22
49989,78,550,5,2023-05-12
43004,1744,191,7,2025-05-22
87131,5669,121,2,2024-05-16
31693,4762,555,5,2023-08-23
2292,2484,923,4,2023-08-18
78417,3021,235,9,2023-11-28
63214,5855,161,7,2023-11-22
73363,4318,134,6,2022-12-09
98481,119,626,6,2025-03-13
10020,2376,761,3,2026-05-01
51057,8717,549,10,2025-07-03
80535,2243,374,10,2022-10-17
12045,3075,128,two,2022-10-15
43652,623,375,10,2025-03-01
17318,9278,147,5,2026-06-08
1949,3804,529,8,2026-07-24
74599,5062,495,3,2022-02-24
76930,1515,308,8,2024-01-02
19235,8192,445,7,2024-10-26
32902,8866,212,10,2025-06-13
57958,691,94,5,2025-01-09
22264,1658,817,4,2025-06-28
40647,6116,213,-4,2023-07-16
54246,606,874,10,2022-02-05
16345,6207,848,9,2022-12-31
16380,1014,629,5,2025-06-06
89213,5263,231,1,2022-02-25
16143,2099,2,4,2022-03-06
48201,5186,15,5,2026-07-06
72389,1994,197,8,2023-07-29
58248,5960,688,3,2026-05-26
97520,3432,700,3,2023-05-15
84352,7418,869,10,
34254,5985,517,1,2025-11-24
39778,6366,580,10,2024-05-22
29500,3093,549,8,2025-04-02
43058,696,682,9,2026-07-22
66760,5755,598,3,2025-01-07
32313,5373,954,4,2025-12-23
66556,7051,876,9,2026-06-22
27402,7244,75,4,2024-01-13
50044,4709,,5,2023-08-28
64168,359,719,10,2026-06-26
67331,5761,474,4,2025-07-10
76319,1930,584,2,2025-08-27
82342,6140,682,10,
92128,245,888,2,2026-02-22
38976,7276,840,3,2023-08-19
79892,3437,154,6,2024-02-26
28761,2929,255,3,2022-12-05
95030,5717,211,10,2025-01-27
73341,6248,101,2,2026-07-13
26871,7807,55,5,2024-09-30
59893,1590,522,3,2025-04-06
52191,8253,650,3,2023-09-28
37110,5718,204,-3,2026-05-09
8516,9403,459,4,2026-05-29
6255,2797,752,3,2026-08-08
79320,8864,494,3,2024-04-27
4904,9251,891,two,2025-08-15
95395,1377,12,5,2022-03-29
427,9806,309,6,2025-01-02
72150,7923,412,4,2024-10-07
5618,8330,970,8,2025-01-06
28453,7356,606,8,2026-06-22
2580,8858,108,9,2022-04-06
22766,6788,639,4,2023-12-09
89445,3900,265,8,2024-08-18
73457,7931,822,9,2024-07-09
46200,2332,104,3,2023-08-15
10597,8872,444,4,2025-08-23
27002,4413,130,2,2024-08-27
52287,7316,243,5,2025-11-13
14525,1971,717,5,2025-08-05
97931,589,554,3,2023-12-29
18051,3308,491,10,2022-12-15
9317,1743,389,7,2025-02-06
88979,7090,549,7,2025/01/17
11793,9040,652,3,2025-01-18
71793,6143,843,1,2022-04-24
68803,6937,402,9,2022-05-05
47567,1238,489,,2025-09-30
80381,5695,785,3,2022-11-28
62330,744,252,3,2026-01-14
76662,9434,743,2,2025-10-02
51665,1824,354,9,2024-10-24
22713,6968,738,6,2022-03-07
74017,7738,864,8,2023-03-16
83137,2658,867,6,2025-03-09
54993,3674,213,9,2025-04-14
87733,2033,623,5,2023-09-11
87497,9859,891,7,2025-11-02
32110,7553,277,2,2023-08-12
76331,2009,528,2,2025-03-03
35848,5298,861,7,2026-01-06
23323,934,106,two,2022-12-25
9087,3358,936,10,2023-03-20
53254,6767,513,7,2023-04-11
71852,9514,506,6,2022-08-03
18835,3764,447,10,2022-06-17
34900,5489,814,4,11-04-2023
84706,2602,978,two,2022-01-19
12357,6661,610,7,2025-04-17
13613,5947,398,9,2023-12-13
78152,9166,482,10,2024-09-16
44810,8796,917,2,2026-09-12
35452,2235,389,6,2022-06-21
86956,5453,327,1,2026-09-03
46834,1338,344,8,2024-10-16
67605,3007,862,8,2023-11-01
4817,262,872,9,2022-08-04
69936,8885,442,4,2025-12-21
96907,4279,27,6,2024-03-30
5196,3396,194,6,2024-05-02
67625,4427,461,9,2023-05-06
69240,3144,439,8,2025-04-23
4140,13881,888,3,2024-10-25
30852,5038,46,1,2025-05-22
30642,3138,83,8,2024-03-31
80798,7894,812,7,2022-07-16
39494,2521,780,5,2023-11-05
28784,4114,918,5,2022-07-27
98354,7428,152,2,2022-05-19
97375,9876,534,9,2023-01-09
84298,4260,493,9,2022-03-19
51491,4918,744,7,2022-11-09
37288,2112,184,3,2023-04-21
58185,9210,20,9,28/03/2025
43557,7213,401,4,2025-06-23
27863,9013,869,4,2023-07-08
50342,4024,237,8,2026-02-28
23407,4785,496,9,2024-08-08
127,1200,540,7,2026-05-30
9766,7005,653,9,2025-01-02
51224,2994,379,1,2025-03-09
34969,73,955,3,2022-11-14
71978,7372,340,10,2023-09-04
52186,1312,528,5,2026-06-10
17325,8096,361,2,2023-03-02
83292,8893,200,1,2025-05-10
57357,8114,227,3,2026-09-03
83424,2681,434,two,2024-05-12
2289,9504,413,7,2025-07-06
40830,8091,828,1,2025-10-14
13268,3054,47,8,2024-11-23
76561,5488,363,4,2023-05-09
481,3378,343,4,2026-06-10
17127,9718,607,2,2023-04-07
28473,5732,677,6,2023-06-16
17191,5096,490,7,2024-11-04
1833,752,734,10,2022-12-07
3219,8446,491,6,2022-01-20
38494,202,922,8,2024-09-07
44255,4081,335,1,2025-02-22
56023,5933,813,5,2025-09-18
49673,8576,886,9,2025-10-02
63773,8209,711,2,2023-08-26
54394,6825,824,9,2022-11-22
77171,7604,956,10,2025-04-19
84935,9655,900,7,2025-06-28
87656,2963,346,3,2022-04-24
54008,6065,728,7,2023-03-17
19582,9070,498,4,2026-01-20
63246,4367,958,9,2025-06-07
41885,7130,65,two,2023-10-15
53826,481,545,2,2022-10-09
65250,5263,978,6,2024-09-06
7337,1279,605,6,2024-07-21
87198,1652,960,5,2026-04-05
89415,1338,260,6,2025-08-03
36985,674,163,8,2023-05-31
25580,3256,225,9,2025-11-28
86830,9455,497,8,2022-05-25
41488,646,229,6,2022-03-15
28248,5630,3,4,2025-01-07
70841,3201,532,7,2022-12-25
48363,6217,7,8,2022-10-30
16382,5303,824,10,2024-07-30
49359,1228,818,9,2025-12-07
33326,9466,211,10,2026-02-21
39295,855,588,3,2024-04-29
52924,7487,814,2,2025-04-04
18688,9580,680,9,2023-05-31
27053,2196,706,2,2025-08-12
81655,8385,679,4,2023-07-12
43715,6093,330,1,2025-09-11
36350,7454,69,3,2026-07-07
73093,3023,774,5,2026-01-18
83921,5770,385,6,2025-05-18
39121,9562,7,9,2024-11-12
39477,5731,4,1,2026-01-09
44312,3790,671,9,2025-03-19
2522,2483,348,6,2022-08-28
56795,5726,136,7,2023-08-13
40512,5529,954,5,2024-10-05
39771,7945,49,9,2022-04-25
45303,6765,187,9,2025-10-18
65690,2724,121,8,2025-11-05
35946,944,1662,4,2025-12-13
94881,5487,401,6,2023-03-19
37301,1443,599,7,2025-12-17
87843,3708,780,1,2022-01-06
13119,5705,96,2,2026-02-01
23781,1734,64,1,2025-06-25
94654,9041,265,6,2025-03-02
65667,682,216,5,
34784,3563,839,6,2023-01-07
76726,4038,26,8,2023-04-23
71984,863,442,7,2022-11-20
45243,4229,461,3,2025-09-11
1867,4990,672,8,2026-08-01
68750,3690,245,2,2025-08-10
28932,4447,503,1,2024-04-03
60889,2733,172,7,2022-12-12
86672,8647,441,4,2024-11-03
32730,1475,95,2,2023-01-31
68911,940,477,4,2023-08-20
40584,1406,375,9,2022-08-07
97607,13840,617,1,2026-04-11
55330,3073,575,10,2024-05-02
65970,6899,45,5,2022-11-11
55500,952,228,5,2024-10-23
67643,8563,631,6,2023-06-14
28268,191,625,2,2025-10-18
31192,2793,850,1,2023-06-30
13942,3289,773,5,2025-01-09
69072,6397,262,4,2023-06-07
10168,9160,651,3,2022-10-23
58833,6650,377,5,2025-04-16
31058,9128,316,9,2022-01-19
28704,9618,793,7,04-15-2022
32271,7911,738,8,2023-02-15
1046,3639,696,2,2023-04-19
22540,6157,644,5,2024-10-07
84105,3261,4,10,2023-11-06
15979,1744,392,9,2023-12-04
90656,416,551,8,2022-03-08
28585,3751,856,8,2024-12-06
54529,8836,346,1,2025-06-22
8408,5160,643,1,2022-05-22
67562,1618,227,10,2025-12-17
27834,9771,327,10,2024-10-28
88121,2813,587,6,2024-11-14
83555,7504,63,6,2026-05-21
47213,5364,690,9,2022-09-16
40522,5774,376,2,2022-04-27
42705,3517,935,3,2023-08-10
14696,9517,676,6,2024-01-18
9084,6130,349,2,2024-09-10
55845,1525,205,3,2023-06-24
15731,9721,514,10,2024-04-28
85558,9895,886,7,2023-03-04
33747,7260,291,0,2026-05-28
55851,8319,786,10,2025-11-27
47351,1483,646,7,2025-07-24
59722,9750,406,1,2022-11-23
64875,2899,797,10,2023-05-05
87761,6986,310,5,2023-03-18
47521,3489,349,3,2025-07-28
65258,99,602,6,2024-02-11
85419,8158,419,3,2022-02-08
69529,9261,728,1,2024-04-23
5244,542,743,2,2025-01-08
28338,8872,298,5,2025-02-19
4840,6690,699,7,2025-10-24
77039,2391,111,5,2025-01-10
81240,1349,713,6,2023-04-29
96810,5683,710,4,2022-03-22
82211,7285,,6,2022-03-26
20003,5402,452,8,2024-06-20
60060,6068,658,6,2022-07-16
81115,9780,342,6,2022-03-02
21009,4108,652,8,2025-09-29
35734,2466,616,9,2022-07-12
87000,2285,406,6,2026-07-30
93268,4306,442,10,2022-03-18
12455,568,578,8,2022-08-18
76291,3556,533,3,2022-11-03
67442,4197,568,5,2022-02-02
51590,9521,62,6,2022-07-25
98049,1812,219,6,2023-11-12
68228,6319,831,5,2023-06-08
94784,3101,508,2,2022-09-29
83128,6710,504,8,2023-11-05
45621,2304,2729,9,2024-01-08
35608,8143,877,3,2023-08-31
35986,4337,931,4,2025-06-23
1526,7669,404,2,2025-09-07
51364,6805,182,8,2024-01-12
6511,9793,643,7,2023-06-12
46121,311,261,9,2024-04-28
59684,5696,434,5,2024-02-28
94229,7721,953,5,2024-01-21
70765,6457,409,4,2022-12-08
83701,7843,298,5,2022-08-04
88334,8832,231,5,2022-12-30
89584,1167,305,6,2023-01-06
1500,1458,846,8,2023-02-04
35335,6159,588,3,2026-05-02
23870,4613,436,5,2025-05-28
19819,7517,496,7,2025-11-26
94150,9917,43,6,2022-11-09
44741,6782,796,3,2022-07-18
69312,2097,865,2,2024-07-29
41654,9262,319,4,2022-02-14
37532,2405,121,6,2022-10-02
82522,3173,846,,2022-06-27
68663,3109,799,2,2023-10-09
47136,2157,561,7,2025-06-29
30440,8184,874,3,2024-09-27
85731,6090,669,5,2024-06-04
28689,408,939,10,2024-08-30
46003,1251,153,7,2023-08-28
5741,892,3540,3,2022-05-30
59816,2730,730,7,2025-03-06
32171,6285,33,2,2026-05-14
70955,4494,571,9,2025-01-04
58815,3711,516,3,2022-09-10
92465,5044,712,7,2023-02-13
77877,2833,812,5,2024-11-30
92593,8729,588,5,2022-12-08
7018,4851,928,9,2023-11-16
10419,7956,504,2,2022-06-19
84304,9690,833,4,2023-06-11
398,2233,651,8,2022-06-10
84907,7751,569,4,2024-09-03
68309,6273,312,7,2026-07-11
54248,9294,5,2,2023-06-18
3217,9663,887,5,2025-02-19
47103,4219,390,1,2025-10-14
30165,8101,974,7,2023-07-20
63338,5264,229,2,2023-07-23
84423,4940,397,3,2022-11-20
43972,7703,679,9,2026-06-26
11536,740,641,5,2024-09-22
60960,64,325,6,2026-05-29
94794,8379,165,4,2025-06-26
58315,3557,217,1,2022-10-30
72177,4288,491,7,2022-10-15
97868,5527,612,10,2024-04-23
67938,4104,227,10,2025-04-13
27472,1642,249,1,2026-03-06
28522,4533,41,4,2024-07-26
90911,2291,899,2,2023-04-27
47490,3616,461,5,2024-02-21
60430,1015,56,2,2023-09-10
57325,9840,72,1,2024-05-09
10956,5247,898,1,2099-02-09
92571,6343,140,7,2022-08-29
7324,6994,300,3,2099-12-22
7574,2265,336,7,2024-10-08
47301,5099,194,7,2024-11-02
13995,616,313,7,2025-08-11
91843,609,477,7,2023-11-22
35167,8206,788,9,2022-02-28
92610,8072,338,10,2023-01-22
26513,6153,494,5,2024-01-07
78934,2121,89,2,2023-11-10
58024,8115,19,8,2026-09-17
71024,8389,225,4,2023-11-28
58662,7073,926,3,2022-07-16
25079,4296,927,1,2022-02-14
59428,4891,678,10,2025-09-21
71084,271,900,8,2025-05-21
20053,4668,206,10,2024-05-27
9843,6462,649,8,2024-03-27
43532,4145,467,6,2023-09-12
84986,1647,732,10,
50422,6668,396,4,2022-05-01
98733,6289,681,6,2022-05-20
29225,5065,805,10,2024-09-20
80306,5926,893,6,2023-12-11
26140,4021,15,5,2026-01-02
99288,1871,392,5,2024-04-26
1184,2347,740,9,2024-10-17
22456,7913,746,10,2026-07-21
20835,1539,810,3,2025-05-27
77538,6653,788,1,2022-12-02
21739,6355,64,8,2022-05-15
51936,2189,957,6,2023-07-19
28075,3469,479,1,2025-04-04
46474,5826,373,4,2026-02-15
1768,3924,786,8,2025-07-13
57637,432,458,6,2023-06-14
19475,1666,313,10,2025-10-12
89362,9036,705,1,2024-05-03
54023,6237,358,1,2023-04-04
9620,3643,969,7,2022-06-26
49742,5670,515,7,2024-11-04
45527,6783,298,10,2026-04-01
25161,9159,69,4,2025-07-13
14993,3187,42,3,2026-07-06
42645,1703,162,1,2025-04-25
55079,5242,805,4,2026-01-18
